ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,PROVINCE,REGION,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE
4392,31270,2012-11-23T00:00:00,Medium,5,165.04,0.03,Regular Air,-112.44,30.42,8.65,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.57,2012-11-25T00:00:00
4401,31364,2009-05-01T00:00:00,Not Specified,2,789.01,0.07,Regular Air,-539.59,415.88,11.37,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,2009-05-01T00:00:00
4404,31393,2012-05-11T00:00:00,Critical,4,97.57,0.04,Regular Air,-27.31,19.94,14.87,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.83,2012-05-12T00:00:00
4405,31393,2012-05-11T00:00:00,Critical,31,110.32,0.09,Regular Air,-32.65,3.68,1.32,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.58,2012-05-13T00:00:00
4411,31492,2010-10-15T00:00:00,Critical,26,321.68,0.04,Regular Air,-12.25,11.97,4.98,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.7,2010-10-17T00:00:00
4412,31492,2010-10-15T00:00:00,Critical,34,971.95,0.09,Express Air,-21.1,29.74,6.64,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Acco Perma� 2700 Stacking Storage Drawers,Small Box,0.79,2010-10-18T00:00:00
4413,31492,2010-10-15T00:00:00,Critical,23,2149.03,0.03,Regular Air,-235.56,95.43,19.99,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Small Box,0.52,2010-10-16T00:00:00
4429,31558,2011-07-23T00:00:00,Low,12,3671.3,0.04,Regular Air,900.06,300.65,24.49,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.55,2011-07-28T00:00:00
4430,31558,2011-07-23T00:00:00,Low,42,1763.6,0.08,Regular Air,455.37,45.19,1.99,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.38,2011-07-23T00:00:00
4447,31684,2012-09-16T00:00:00,Critical,28,456.91,0.04,Express Air,-328.18,15.51,17.78,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote with Lid, Black",Small Box,0.39,2012-09-18T00:00:00
4459,31781,2009-01-16T00:00:00,Medium,46,249.02,0.1,Regular Air,-282.6125,5.81,8.49,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.52,2009-01-17T00:00:00
4460,31781,2009-01-16T00:00:00,Medium,41,78.49,0.03,Regular Air,5.53,1.81,0.75,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.37,2009-01-17T00:00:00
4524,32193,2010-10-20T00:00:00,Low,4,40.72,0.1,Express Air,-10.25,6.68,6.93,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.39,2010-10-22T00:00:00
4525,32193,2010-10-20T00:00:00,Low,27,113.3,0.02,Regular Air,37.33,3.93,0.99,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips,Wrap Bag,0.38,2010-10-25T00:00:00
4532,32229,2010-08-30T00:00:00,High,8,1219.19,0.02,Regular Air,44.37,150.98,13.99,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.56,2010-08-30T00:00:00
4533,32229,2010-08-30T00:00:00,High,15,28.68,0,Regular Air,-0.12,1.76,0.7,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2010-08-31T00:00:00
4599,32743,2010-05-07T00:00:00,Critical,19,3548.67,0.01,Regular Air,1280.19,177.98,0.99,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.46,2010-05-09T00:00:00
4607,32806,2011-06-21T00:00:00,Critical,8,178.78,0.02,Regular Air,-28.34,20.24,8.99,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.65,2011-06-22T00:00:00
4651,33123,2010-11-24T00:00:00,Medium,41,6045.98,0.08,Delivery Truck,-996.67,150.98,66.27,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.37,2010-11-26T00:00:00
4656,33159,2012-04-27T00:00:00,Medium,3,56.695,0.01,Regular Air,-70.972,20.99,0.99,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.56,2012-04-29T00:00:00
4659,33186,2012-08-28T00:00:00,Low,24,1350.531,0.01,Regular Air,221.184,65.99,5.26,Don Jones,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,8860,Small Box,0.36,2012-08-30T00:00:00
4691,33444,2012-10-06T00:00:00,Medium,11,30.51,0.09,Regular Air,-17.68,2.6,2.4,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.57,2012-10-07T00:00:00
4692,33444,2012-10-06T00:00:00,Medium,8,127.8,0.07,Regular Air,-30.48,14.97,7.51,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Pizazz� Global Quick File�,Small Box,0.5,2012-10-08T00:00:00
4738,33703,2010-02-06T00:00:00,Not Specified,4,242.36,0.08,Regular Air,-131.48,60.98,1.99,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Imation 5.2GB DVD-RAM,Small Pack,0.7,2010-02-07T00:00:00
4739,33703,2010-02-06T00:00:00,Not Specified,25,802.19,0,Regular Air,56.26,29.74,6.64,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Acco Perma� 2700 Stacking Storage Drawers,Small Box,0.59,2010-02-07T00:00:00
7559,54083,2011-07-21T00:00:00,High,10,2700.41,0.08,Delivery Truck,258.01,279.81,23.19,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.52,2011-07-23T00:00:00
7584,54274,2010-11-23T00:00:00,Not Specified,20,1583.06,0.05,Regular Air,328,78.65,13.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Medium Box,0.38,2010-11-25T00:00:00
7585,54276,2010-02-06T00:00:00,Not Specified,21,756.6,0,Regular Air,299.59,35.44,4.92,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.59,2010-02-07T00:00:00
7620,54528,2011-01-04T00:00:00,Medium,17,207.19,0.01,Regular Air,-85.91,11.66,8.99,Ralph Arnett,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.6,2011-01-06T00:00:00
7621,54528,2011-01-04T00:00:00,Medium,8,88,0.06,Regular Air,-6.38,10.48,2.89,Ralph Arnett,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.53,2011-01-06T00:00:00
7628,54567,2009-08-02T00:00:00,Medium,31,196.74,0.09,Regular Air,-61.59,6.28,5.41,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Eldon� 200 Class� Desk Accessories,Small Box,0.46,2009-08-04T00:00:00
7633,54628,2010-06-05T00:00:00,High,21,471.24,0.07,Regular Air,115.54,22.98,1.99,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.56,2010-06-06T00:00:00
7716,55298,2009-08-02T00:00:00,Critical,1,368.66,0.01,Delivery Truck,-165.6,300.98,64.73,Bryan Mills,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.59,2009-08-03T00:00:00
7729,55363,2010-12-28T00:00:00,High,14,2232.06,0.03,Regular Air,542.16,155.06,7.07,Ralph Arnett,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.68,2010-12-30T00:00:00
7730,55366,2012-10-10T00:00:00,Critical,7,387.17,0.1,Regular Air,-204.65,55.94,6.55,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.37,2012-10-11T00:00:00
7787,55715,2011-04-02T00:00:00,Critical,28,168.57,0.02,Express Air,16.6515,5.28,2.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1 Hanging DublLock� Ring Binders""",Small Box,0.42,2011-04-04T00:00:00
7813,55875,2009-11-25T00:00:00,Critical,50,413.86,0,Regular Air,39.29,7.59,4,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"Master Giant Foot� Doorstop, Safety Yellow",Wrap Bag,0.68,2009-11-28T00:00:00
7814,55875,2009-11-25T00:00:00,Critical,31,178.45,0.09,Regular Air,-104.96,5.98,4.69,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,"Perma STOR-ALL� Hanging File Box, 13 1/8W x 12 1/4""D x 10 1/2""H""",Small Box,0.57,2009-11-25T00:00:00
7894,56453,2012-04-11T00:00:00,Critical,1,2728.65,0,Delivery Truck,-5572.3935,2550.14,29.7,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.37,2012-04-12T00:00:00
7993,57127,2010-02-16T00:00:00,Low,13,735.54,0,Regular Air,171.82,55.48,14.3,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 194,Small Box,0.56,2010-02-18T00:00:00
8024,57344,2010-09-24T00:00:00,High,47,1060.0605,0.1,Regular Air,-71.027,28.99,8.59,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.36,2010-09-26T00:00:00
8057,57509,2009-02-21T00:00:00,Low,39,199.39,0.1,Express Air,101.13,4.91,0.5,Neola Schneider,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.61,2009-02-21T00:00:00
8058,57509,2009-02-21T00:00:00,Low,11,2770.35,0.09,Delivery Truck,-202.581,259.71,66.67,Neola Schneider,Northwest Territories,Northwest Territories,Home Office,Furniture,Tables,"Bevis Round Bullnose 29 High Table Top""",Jumbo Box,0.39,2009-02-26T00:00:00
8073,57600,2012-11-11T00:00:00,Critical,32,1882.12,0.05,Regular Air,584.1455,59.78,10.29,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,2012-11-13T00:00:00
8074,57600,2012-11-11T00:00:00,Critical,44,186.94,0.05,Regular Air,85.81,4.13,0.5,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Labels,Avery 506,Small Box,0.4,2012-11-13T00:00:00
8075,57600,2012-11-11T00:00:00,Critical,12,407.2,0.01,Regular Air,-8.42,30.98,17.08,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.56,2012-11-13T00:00:00
8124,58055,2011-10-27T00:00:00,Critical,26,208.6,0,Regular Air,-56.45,7.38,5.21,Julia West,Prince Edward Island,Atlantic,Consumer,Furniture,Office Furnishings,"Eldon� Expressions� Wood Desk Accessories, Oak",Small Box,0.39,2011-10-29T00:00:00
8133,58144,2009-12-16T00:00:00,Low,29,778.38,0.01,Regular Air,257.32,26.38,5.86,Muhammed MacIntyre,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 1935,Small Box,0.37,2009-12-23T00:00:00
8136,58150,2010-05-07T00:00:00,Critical,24,60.36,0.03,Regular Air,-119.623,2.16,6.05,Susan Vittorini,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.58,2010-05-07T00:00:00
8159,58340,2011-01-08T00:00:00,Medium,36,1936.3,0.03,Regular Air,278.12,50.98,13.66,Sylvia Foulston,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss� Cordless Rechargeable Stick Vac,Small Box,0.43,2011-01-09T00:00:00
8162,58368,2012-07-09T00:00:00,High,4,14.23,0,Regular Air,-4.43,2.08,5.33,Doug Bickford,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon� Wave Desk Accessories,Small Box,0.37,2012-07-11T00:00:00
8163,58368,2012-07-09T00:00:00,High,39,272.07,0.02,Regular Air,-206.46,6.48,9.54,Doug Bickford,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.73,2012-07-10T00:00:00
8164,58368,2012-07-09T00:00:00,High,5,325.43,0.09,Express Air,-76.11,64.98,6.88,Doug Bickford,Prince Edward Island,Atlantic,Corporate,Office Supplies,Storage & Organization,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Small Box,0.44,2012-07-09T00:00:00
8176,58434,2009-03-09T00:00:00,High,42,843.53,0.04,Regular Air,268.32,19.23,6.15,Dorothy Badders,Prince Edward Island,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 13 Clairmont Wall Clock""",Small Pack,0.56,2009-03-10T00:00:00
8197,58626,2011-12-30T00:00:00,High,23,6641.14,0.05,Delivery Truck,673.77,300.98,64.73,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.6,2012-01-01T00:00:00
8198,58626,2011-12-30T00:00:00,High,21,10469.03,0.07,Delivery Truck,2608.72,500.98,26,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Furniture,Chairs & Chairmats,Global Troy� Executive Leather Low-Back Tilter,Jumbo Drum,0.55,2012-01-02T00:00:00
8199,58626,2011-12-30T00:00:00,High,18,835.55,0.04,Regular Air,171.59,45.19,1.99,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.6,2011-12-31T00:00:00
8208,58688,2009-03-29T00:00:00,Not Specified,18,215.93,0.08,Regular Air,-41.87,11.97,5.81,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.35,2009-03-31T00:00:00
8256,59045,2011-02-13T00:00:00,Critical,30,140.24,0.05,Regular Air,32.8695,4.55,1.49,Chad Cunningham,Prince Edward Island,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.4,2011-02-15T00:00:00
8257,59047,2011-01-28T00:00:00,Not Specified,10,266.94,0.09,Regular Air,19.2,28.48,1.99,Beth Thompson,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.49,2011-01-28T00:00:00
8258,59047,2011-01-28T00:00:00,Not Specified,26,113.85,0.06,Regular Air,-93.93,4.14,6.6,Beth Thompson,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.38,2011-01-30T00:00:00
8282,59202,2012-09-08T00:00:00,Medium,7,83.81,0.09,Regular Air,21.92,12.53,0.5,Andrew Gjertsen,Prince Edward Island,Atlantic,Consumer,Office Supplies,Labels,Avery 485,Small Box,0.56,2012-09-08T00:00:00
8283,59202,2012-09-08T00:00:00,Medium,36,218.81,0.03,Regular Air,7.45,5.85,2.27,Andrew Gjertsen,Prince Edward Island,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.78,2012-09-09T00:00:00
8290,59207,2009-05-18T00:00:00,Critical,42,9502.736,0.02,Delivery Truck,-945.558,280.98,81.98,Sylvia Foulston,Prince Edward Island,Atlantic,Corporate,Furniture,Tables,Global Adaptabilities� Conference Tables,Jumbo Box,0.56,2009-05-18T00:00:00
8294,59234,2012-07-29T00:00:00,Low,32,5686.25,0.04,Regular Air,2109.21,177.98,0.99,Michelle Lonsdale,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.56,2012-08-02T00:00:00
8295,59234,2012-07-29T00:00:00,Low,16,797.24,0.04,Delivery Truck,11.46,50.98,14.19,Michelle Lonsdale,Prince Edward Island,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.37,2012-08-03T00:00:00
8314,59395,2012-04-22T00:00:00,Critical,20,963.3,0.06,Express Air,367.12,48.04,7.23,Cari Schnelling,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 1885,Small Box,0.39,2012-04-24T00:00:00
8333,59558,2012-07-16T00:00:00,Not Specified,34,94.56,0,Regular Air,37.73,2.61,0.5,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.49,2012-07-19T00:00:00
8337,59585,2012-09-22T00:00:00,High,45,712.04,0.07,Regular Air,-110.925,15.99,9.4,Edward Hooks,Prince Edward Island,Atlantic,Consumer,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.4,2012-09-23T00:00:00
8344,59651,2010-05-20T00:00:00,Critical,36,283.21,0.08,Regular Air,-196.0635,8.04,8.94,Brendan Dodson,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.41,2010-05-22T00:00:00
8345,59651,2010-05-20T00:00:00,Critical,18,45.8,0.04,Regular Air,-52.92,2.23,4.57,Brendan Dodson,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Pizzaz� Desk Accessories,Small Pack,0.4,2010-05-22T00:00:00
105,645,2009-12-02T00:00:00,High,42,557.85,0.05,Regular Air,89.4455,12.95,4.98,Harold Engle,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2009-12-04T00:00:00
115,769,2010-06-01T00:00:00,Medium,37,4261.94,0.02,Delivery Truck,4.15,115.99,56.14,Roy French,Prince Edward Island,Atlantic,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.56,2010-06-02T00:00:00
119,773,2010-09-25T00:00:00,Medium,38,2071.3395,0.06,Regular Air,324.927,65.99,8.99,Helen Abelman,Prince Edward Island,Atlantic,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.37,2010-09-26T00:00:00
180,1187,2012-11-19T00:00:00,Medium,14,222.91,0.05,Regular Air,20.21,15.98,4,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.73,2012-11-20T00:00:00
342,2339,2010-12-14T00:00:00,Low,12,1634.98,0.09,Regular Air,-120.45,140.85,19.99,Jennifer Braxton,Prince Edward Island,Atlantic,Small Business,Office Supplies,Storage & Organization,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Small Box,0.56,2010-12-16T00:00:00
